premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Marbles are slithy.,All toys are slithy.,All birds are slithy.,marble,toy,are,Marbles,toys,2,2,-9.32284164428711,-27.22343349456787,-9.605064392089844,-0.00231170654296875,0.7340429425239563,124697433,roberta-base
Marbles are mimsy.,All toys are mimsy.,All birds are mimsy.,marble,toy,are,Marbles,toys,2,3,-7.728786468505859,-33.94981384277344,-10.197715759277344,6.917507171630859,10.354453086853027,124697433,roberta-base
Marbles are vorpal.,All toys are vorpal.,All birds are vorpal.,marble,toy,are,Marbles,toys,2,4,-8.563636779785156,-20.59376049041748,-9.070632934570312,0.43481284379959106,0.8215526938438416,124697433,roberta-base
Marbles are frabjous.,All toys are frabjous.,All birds are frabjous.,marble,toy,are,Marbles,toys,2,5,-8.386611938476562,-37.50226593017578,-10.661188125610352,0.6196964979171753,0.9022743701934814,124697433,roberta-base
Marbles have wugs.,All toys have wugs.,All birds have wugs.,marble,toy,have,Marbles,toys,3,1,-7.109818458557129,-30.71811580657959,-8.7491455078125,1.5380852222442627,2.4191815853118896,124697433,roberta-base
Marbles have feps.,All toys have feps.,All birds have feps.,marble,toy,have,Marbles,toys,3,2,-9.345948219299316,-43.212724685668945,-8.195976257324219,-0.28549814224243164,2.5852372646331787,124697433,roberta-base
Marbles have blickets.,All toys have blickets.,All birds have blickets.,marble,toy,have,Marbles,toys,3,3,-8.042378425598145,-45.587220191955566,-7.827362060546875,2.1554667949676514,4.3201680183410645,124697433,roberta-base
Marbles have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,marble,toy,have,Marbles,toys,3,4,-7.835968971252441,-32.46194648742676,-6.940465927124023,1.496741771697998,0.5914497375488281,124697433,roberta-base
Marbles have toves.,All toys have toves.,All birds have toves.,marble,toy,have,Marbles,toys,3,5,-15.217476844787598,-40.34956979751587,-12.182713508605957,5.6141791343688965,3.902571439743042,124697433,roberta-base
Marbles use a wug.,All toys use a wug.,All birds use a wug.,marble,toy,use a,Marbles,toys,4,1,-8.895444869995117,-37.12296390533447,-8.258152961730957,2.698115110397339,1.3072052001953125,124697433,roberta-base
Marbles use a fep.,All toys use a fep.,All birds use a fep.,marble,toy,use a,Marbles,toys,4,2,-10.873404502868652,-47.45220375061035,-7.867637634277344,3.8103229999542236,2.970553398132324,124697433,roberta-base
Marbles use a blicket.,All toys use a blicket.,All birds use a blicket.,marble,toy,use a,Marbles,toys,4,3,-9.751867294311523,-42.927491188049316,-6.94068717956543,2.5047342777252197,2.0505361557006836,124697433,roberta-base
Marbles use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,marble,toy,use a,Marbles,toys,4,4,-12.152252197265625,-30.62758207321167,-6.236061096191406,2.1099305152893066,1.3346738815307617,124697433,roberta-base
Marbles use a tove.,All toys use a tove.,All birds use a tove.,marble,toy,use a,Marbles,toys,4,5,-11.33203125,-36.678205490112305,-9.372941017150879,2.7999134063720703,3.9123036861419678,124697433,roberta-base
Rattles can be daxed.,All toys can be daxed.,All birds can be daxed.,rattle,toy,can be,Rattles,toys,1,1,-10.056963920593262,-28.427141189575195,-7.620273590087891,-0.8904290199279785,1.5412588119506836,124697433,roberta-base
Rattles can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,rattle,toy,can be,Rattles,toys,1,2,-6.681805610656738,-21.341365814208984,-8.32789134979248,-0.7430192828178406,1.1073410511016846,124697433,roberta-base
Rattles can be blicked.,All toys can be blicked.,All birds can be blicked.,rattle,toy,can be,Rattles,toys,1,3,-10.151810646057129,-33.67601013183594,-11.480809688568115,-1.3755435943603516,1.6607673168182373,124697433,roberta-base
Rattles can be gyred.,All toys can be gyred.,All birds can be gyred.,rattle,toy,can be,Rattles,toys,1,4,-10.891523361206055,-28.003792762756348,-7.763838768005371,-1.3691240549087524,0.9866868257522583,124697433,roberta-base
Rattles can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,rattle,toy,can be,Rattles,toys,1,5,-9.144954681396484,-27.33781385421753,-7.940980911254883,-2.897296190261841,1.3021390438079834,124697433,roberta-base
Rattles are beamish.,All toys are beamish.,All birds are beamish.,rattle,toy,are,Rattles,toys,2,1,-10.847882270812988,-34.05780601501465,-8.930810928344727,5.596135139465332,2.498570442199707,124697433,roberta-base
Rattles are slithy.,All toys are slithy.,All birds are slithy.,rattle,toy,are,Rattles,toys,2,2,-11.371801376342773,-27.22343349456787,-6.632418632507324,-4.0694146156311035,0.4142991006374359,124697433,roberta-base
Rattles are mimsy.,All toys are mimsy.,All birds are mimsy.,rattle,toy,are,Rattles,toys,2,3,-9.159640312194824,-33.94981384277344,-6.930521011352539,7.76253604888916,9.259857177734375,124697433,roberta-base
Rattles are vorpal.,All toys are vorpal.,All birds are vorpal.,rattle,toy,are,Rattles,toys,2,4,-10.039438247680664,-20.59376049041748,-5.7769622802734375,-0.494009792804718,1.0889633893966675,124697433,roberta-base
Rattles are frabjous.,All toys are frabjous.,All birds are frabjous.,rattle,toy,are,Rattles,toys,2,5,-11.921757698059082,-37.50226593017578,-7.469245910644531,-3.866572856903076,1.9743611812591553,124697433,roberta-base
Rattles have wugs.,All toys have wugs.,All birds have wugs.,rattle,toy,have,Rattles,toys,3,1,-8.03019905090332,-30.718113899230957,-6.199941635131836,-0.4198737144470215,2.0120749473571777,124697433,roberta-base
Rattles have feps.,All toys have feps.,All birds have feps.,rattle,toy,have,Rattles,toys,3,2,-9.960189819335938,-43.212724685668945,-5.509896278381348,-0.3902755677700043,3.7501327991485596,124697433,roberta-base
Rattles have blickets.,All toys have blickets.,All birds have blickets.,rattle,toy,have,Rattles,toys,3,3,-9.979201316833496,-45.587220191955566,-6.364280700683594,1.2020418643951416,4.295365810394287,124697433,roberta-base
Rattles have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,rattle,toy,have,Rattles,toys,3,4,-10.364724159240723,-32.46194648742676,-5.666133880615234,-2.44317889213562,0.8323035836219788,124697433,roberta-base
Rattles have toves.,All toys have toves.,All birds have toves.,rattle,toy,have,Rattles,toys,3,5,-18.6168155670166,-40.34956979751587,-8.996156692504883,6.274381160736084,6.385824680328369,124697433,roberta-base
Rattles use a wug.,All toys use a wug.,All birds use a wug.,rattle,toy,use a,Rattles,toys,4,1,-10.394800186157227,-37.122962951660156,-8.330153465270996,-0.20829840004444122,1.2826646566390991,124697433,roberta-base
Rattles use a fep.,All toys use a fep.,All birds use a fep.,rattle,toy,use a,Rattles,toys,4,2,-11.933732986450195,-47.45220375061035,-7.359042167663574,0.06941165775060654,2.2749617099761963,124697433,roberta-base
Rattles use a blicket.,All toys use a blicket.,All birds use a blicket.,rattle,toy,use a,Rattles,toys,4,3,-11.59051513671875,-42.927490234375,-8.063087463378906,1.7879654169082642,1.7399214506149292,124697433,roberta-base
Rattles use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,rattle,toy,use a,Rattles,toys,4,4,-15.088326454162598,-30.627580165863037,-9.107991218566895,-1.1129624843597412,2.529043674468994,124697433,roberta-base
Rattles use a tove.,All toys use a tove.,All birds use a tove.,rattle,toy,use a,Rattles,toys,4,5,-12.131575584411621,-36.678205490112305,-9.225334167480469,0.533333420753479,4.927299976348877,124697433,roberta-base
Stuffed animals can be daxed.,All toys can be daxed.,All birds can be daxed.,stuffed animal,toy,can be,Stuffed animals,toys,1,1,-11.045158386230469,-28.427141189575195,-12.411009788513184,-4.578186511993408,1.0064188241958618,124697433,roberta-base
Stuffed animals can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,stuffed animal,toy,can be,Stuffed animals,toys,1,2,-11.573659896850586,-21.341365814208984,-13.883585929870605,-3.351916551589966,2.750227928161621,124697433,roberta-base
Stuffed animals can be blicked.,All toys can be blicked.,All birds can be blicked.,stuffed animal,toy,can be,Stuffed animals,toys,1,3,-10.544316291809082,-33.67601013183594,-13.915639877319336,-2.5043654441833496,1.419487476348877,124697433,roberta-base
Stuffed animals can be gyred.,All toys can be gyred.,All birds can be gyred.,stuffed animal,toy,can be,Stuffed animals,toys,1,4,-11.753829956054688,-28.003792762756348,-13.01196575164795,-3.3888916969299316,2.140190601348877,124697433,roberta-base
Stuffed animals can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,stuffed animal,toy,can be,Stuffed animals,toys,1,5,-10.689083099365234,-27.33781385421753,-12.813987731933594,-0.9697510004043579,2.5511231422424316,124697433,roberta-base
Stuffed animals are beamish.,All toys are beamish.,All birds are beamish.,stuffed animal,toy,are,Stuffed animals,toys,2,1,-21.07263946533203,-34.05780601501465,-22.54661464691162,-4.0809221267700195,2.4223520755767822,124697433,roberta-base
Stuffed animals are slithy.,All toys are slithy.,All birds are slithy.,stuffed animal,toy,are,Stuffed animals,toys,2,2,-11.229124069213867,-27.22343349456787,-11.145206451416016,-4.173188209533691,2.7725179195404053,124697433,roberta-base
Stuffed animals are mimsy.,All toys are mimsy.,All birds are mimsy.,stuffed animal,toy,are,Stuffed animals,toys,2,3,-10.822731971740723,-33.94981384277344,-11.899392127990723,2.8502328395843506,10.228592872619629,124697433,roberta-base
Stuffed animals are vorpal.,All toys are vorpal.,All birds are vorpal.,stuffed animal,toy,are,Stuffed animals,toys,2,4,-9.498930931091309,-20.59376049041748,-9.613882064819336,-3.253249406814575,1.2220585346221924,124697433,roberta-base
Stuffed animals are frabjous.,All toys are frabjous.,All birds are frabjous.,stuffed animal,toy,are,Stuffed animals,toys,2,5,-11.399001121520996,-37.50226593017578,-12.769216537475586,-6.2438859939575195,2.40260910987854,124697433,roberta-base
Stuffed animals have wugs.,All toys have wugs.,All birds have wugs.,stuffed animal,toy,have,Stuffed animals,toys,3,1,-11.019647598266602,-30.71811580657959,-11.85118579864502,-3.916395664215088,1.7048368453979492,124697433,roberta-base
Stuffed animals have feps.,All toys have feps.,All birds have feps.,stuffed animal,toy,have,Stuffed animals,toys,3,2,-12.034666061401367,-43.212724685668945,-10.9964599609375,-3.5013527870178223,1.9207124710083008,124697433,roberta-base
Stuffed animals have blickets.,All toys have blickets.,All birds have blickets.,stuffed animal,toy,have,Stuffed animals,toys,3,3,-11.45949935913086,-45.587220191955566,-9.554681777954102,-0.28328388929367065,3.501737356185913,124697433,roberta-base
Stuffed animals have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,stuffed animal,toy,have,Stuffed animals,toys,3,4,-10.288518905639648,-32.46194648742676,-8.08636474609375,-3.0566372871398926,1.3645329475402832,124697433,roberta-base
Stuffed animals have toves.,All toys have toves.,All birds have toves.,stuffed animal,toy,have,Stuffed animals,toys,3,5,-23.63110637664795,-40.34956979751587,-20.902350425720215,1.0757567882537842,1.8426191806793213,124697433,roberta-base
Stuffed animals use a wug.,All toys use a wug.,All birds use a wug.,stuffed animal,toy,use a,Stuffed animals,toys,4,1,-11.698091506958008,-37.12296390533447,-11.8361234664917,-0.7992417216300964,2.456857919692993,124697433,roberta-base
Stuffed animals use a fep.,All toys use a fep.,All birds use a fep.,stuffed animal,toy,use a,Stuffed animals,toys,4,2,-11.998878479003906,-47.45220375061035,-10.219088554382324,-1.0812406539916992,3.8907785415649414,124697433,roberta-base
Stuffed animals use a blicket.,All toys use a blicket.,All birds use a blicket.,stuffed animal,toy,use a,Stuffed animals,toys,4,3,-12.79521369934082,-42.927491188049316,-10.484822273254395,-2.397979259490967,2.6719586849212646,124697433,roberta-base
Stuffed animals use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,stuffed animal,toy,use a,Stuffed animals,toys,4,4,-12.954632759094238,-30.62758207321167,-10.100028991699219,0.08638010174036026,2.0862033367156982,124697433,roberta-base
Stuffed animals use a tove.,All toys use a tove.,All birds use a tove.,stuffed animal,toy,use a,Stuffed animals,toys,4,5,-11.703932762145996,-36.678205490112305,-11.278817176818848,5.903817176818848,5.375786304473877,124697433,roberta-base
Water pistols can be daxed.,All toys can be daxed.,All birds can be daxed.,water pistol,toy,can be,Water pistols,toys,1,1,-16.935708045959473,-28.427141189575195,-17.70071029663086,-2.673285961151123,1.2255184650421143,124697433,roberta-base
Water pistols can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,water pistol,toy,can be,Water pistols,toys,1,2,-13.464627265930176,-21.341365814208984,-16.87452793121338,-2.7088706493377686,1.7533307075500488,124697433,roberta-base
Water pistols can be blicked.,All toys can be blicked.,All birds can be blicked.,water pistol,toy,can be,Water pistols,toys,1,3,-15.986047744750977,-33.67601013183594,-18.173242568969727,-2.4099559783935547,1.2668988704681396,124697433,roberta-base
Water pistols can be gyred.,All toys can be gyred.,All birds can be gyred.,water pistol,toy,can be,Water pistols,toys,1,4,-15.134125709533691,-28.003792762756348,-16.12766170501709,-2.6655008792877197,1.3777703046798706,124697433,roberta-base
Water pistols can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,water pistol,toy,can be,Water pistols,toys,1,5,-14.665202140808105,-27.33781385421753,-17.657889366149902,-3.6661250591278076,1.4163933992385864,124697433,roberta-base
Water pistols are beamish.,All toys are beamish.,All birds are beamish.,water pistol,toy,are,Water pistols,toys,2,1,-15.531079292297363,-34.05780601501465,-17.59174156188965,0.5955713391304016,3.3462371826171875,124697433,roberta-base
Water pistols are slithy.,All toys are slithy.,All birds are slithy.,water pistol,toy,are,Water pistols,toys,2,2,-14.96692943572998,-27.22343349456787,-15.904792785644531,-4.2570390701293945,1.2454417943954468,124697433,roberta-base
Water pistols are mimsy.,All toys are mimsy.,All birds are mimsy.,water pistol,toy,are,Water pistols,toys,2,3,-13.481062889099121,-33.94981384277344,-15.256505012512207,2.9678263664245605,9.017288208007812,124697433,roberta-base
Water pistols are vorpal.,All toys are vorpal.,All birds are vorpal.,water pistol,toy,are,Water pistols,toys,2,4,-13.809370040893555,-20.59376049041748,-16.364276885986328,-2.6422739028930664,1.178985595703125,124697433,roberta-base
Water pistols are frabjous.,All toys are frabjous.,All birds are frabjous.,water pistol,toy,are,Water pistols,toys,2,5,-14.08770751953125,-37.50226593017578,-17.454089164733887,-3.139580249786377,2.038703441619873,124697433,roberta-base
Water pistols have wugs.,All toys have wugs.,All birds have wugs.,water pistol,toy,have,Water pistols,toys,3,1,-11.936073303222656,-30.71811580657959,-14.979516983032227,-2.8141236305236816,1.7431905269622803,124697433,roberta-base
Water pistols have feps.,All toys have feps.,All birds have feps.,water pistol,toy,have,Water pistols,toys,3,2,-14.633039474487305,-43.212724685668945,-15.603150367736816,-3.4675040245056152,1.8540886640548706,124697433,roberta-base
Water pistols have blickets.,All toys have blickets.,All birds have blickets.,water pistol,toy,have,Water pistols,toys,3,3,-11.990460395812988,-45.587220191955566,-12.732186317443848,-1.1610208749771118,2.6686954498291016,124697433,roberta-base
Water pistols have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,water pistol,toy,have,Water pistols,toys,3,4,-13.212597846984863,-32.46194839477539,-13.93359375,-3.129533290863037,0.8133959174156189,124697433,roberta-base
Water pistols have toves.,All toys have toves.,All birds have toves.,water pistol,toy,have,Water pistols,toys,3,5,-27.058456420898438,-40.34956979751587,-20.791446685791016,0.6596304178237915,1.6364507675170898,124697433,roberta-base
Water pistols use a wug.,All toys use a wug.,All birds use a wug.,water pistol,toy,use a,Water pistols,toys,4,1,-16.719523429870605,-37.12296390533447,-17.247053146362305,-0.2910231649875641,2.1093618869781494,124697433,roberta-base
Water pistols use a fep.,All toys use a fep.,All birds use a fep.,water pistol,toy,use a,Water pistols,toys,4,2,-16.08882713317871,-47.45220375061035,-16.70252799987793,-0.16026592254638672,3.5491740703582764,124697433,roberta-base
Water pistols use a blicket.,All toys use a blicket.,All birds use a blicket.,water pistol,toy,use a,Water pistols,toys,4,3,-15.536847114562988,-42.927491188049316,-15.872537612915039,1.4101451635360718,5.3957109451293945,124697433,roberta-base
