preamble,stimulus,item,category,feature,score,params,model
A seagull,has legs and feet.,seagull,bird,7,-23.459007263183594,354824192,gpt2-medium
A woodpecker,has legs and feet.,woodpecker,bird,7,-20.12653350830078,354824192,gpt2-medium
A pigeon,has legs and feet.,pigeon,bird,7,-21.76825714111328,354824192,gpt2-medium
A thrush,has legs and feet.,thrush,bird,7,-22.87372589111328,354824192,gpt2-medium
A falcon,has legs and feet.,falcon,bird,7,-22.14820098876953,354824192,gpt2-medium
A crow,has legs and feet.,crow,bird,7,-21.520835876464844,354824192,gpt2-medium
A hawk,has legs and feet.,hawk,bird,7,-24.40998077392578,354824192,gpt2-medium
A raven,has legs and feet.,raven,bird,7,-22.305957794189453,354824192,gpt2-medium
A goldfinch,has legs and feet.,goldfinch,bird,7,-22.270675659179688,354824192,gpt2-medium
A parrot,has legs and feet.,parrot,bird,7,-21.737632751464844,354824192,gpt2-medium
A sandpiper,has legs and feet.,sandpiper,bird,7,-22.68138885498047,354824192,gpt2-medium
A pheasant,has legs and feet.,pheasant,bird,7,-21.84685516357422,354824192,gpt2-medium
A catbird,has legs and feet.,catbird,bird,7,-23.198543548583984,354824192,gpt2-medium
A crane,has legs and feet.,crane,bird,7,-26.81157684326172,354824192,gpt2-medium
An albatross,has legs and feet.,albatross,bird,7,-22.7315673828125,354824192,gpt2-medium
A condor,has legs and feet.,condor,bird,7,-21.503501892089844,354824192,gpt2-medium
A toucan,has legs and feet.,toucan,bird,7,-18.438735961914062,354824192,gpt2-medium
An owl,has legs and feet.,owl,bird,7,-22.968360900878906,354824192,gpt2-medium
A pelican,has legs and feet.,pelican,bird,7,-22.627944946289062,354824192,gpt2-medium
A goose,has legs and feet.,goose,bird,7,-21.65155792236328,354824192,gpt2-medium
A vulture,has legs and feet.,vulture,bird,7,-22.662086486816406,354824192,gpt2-medium
A stork,has legs and feet.,stork,bird,7,-20.842529296875,354824192,gpt2-medium
A buzzard,has legs and feet.,buzzard,bird,7,-21.873779296875,354824192,gpt2-medium
A swan,has legs and feet.,swan,bird,7,-22.1934814453125,354824192,gpt2-medium
A flamingo,has legs and feet.,flamingo,bird,7,-22.88500213623047,354824192,gpt2-medium
A duck,has legs and feet.,duck,bird,7,-21.123855590820312,354824192,gpt2-medium
A peacock,has legs and feet.,peacock,bird,7,-22.169654846191406,354824192,gpt2-medium
An egret,has legs and feet.,egret,bird,7,-18.722068786621094,354824192,gpt2-medium
A chicken,has legs and feet.,chicken,bird,7,-19.553253173828125,354824192,gpt2-medium
A turkey,has legs and feet.,turkey,bird,7,-18.97924041748047,354824192,gpt2-medium
An ostrich,has legs and feet.,ostrich,bird,7,-19.962303161621094,354824192,gpt2-medium
A titmouse,has legs and feet.,titmouse,bird,7,-20.765037536621094,354824192,gpt2-medium
An emu,has legs and feet.,emu,bird,7,-19.906982421875,354824192,gpt2-medium
A penguin,has legs and feet.,penguin,bird,7,-23.029624938964844,354824192,gpt2-medium
A bat,has legs and feet.,bat,bird,7,-20.975509643554688,354824192,gpt2-medium
A robin,lays eggs.,robin,bird,8,-10.193328857421875,354824192,gpt2-medium
A sparrow,lays eggs.,sparrow,bird,8,-9.71893310546875,354824192,gpt2-medium
A bluejay,lays eggs.,bluejay,bird,8,-15.834999084472656,354824192,gpt2-medium
A bluebird,lays eggs.,bluebird,bird,8,-10.305412292480469,354824192,gpt2-medium
A canary,lays eggs.,canary,bird,8,-14.058834075927734,354824192,gpt2-medium
A blackbird,lays eggs.,blackbird,bird,8,-10.656463623046875,354824192,gpt2-medium
A dove,lays eggs.,dove,bird,8,-11.779373168945312,354824192,gpt2-medium
A lark,lays eggs.,lark,bird,8,-17.564247131347656,354824192,gpt2-medium
A swallow,lays eggs.,swallow,bird,8,-12.598487854003906,354824192,gpt2-medium
A parakeet,lays eggs.,parakeet,bird,8,-12.447181701660156,354824192,gpt2-medium
An oriole,lays eggs.,oriole,bird,8,-13.104461669921875,354824192,gpt2-medium
A mockingbird,lays eggs.,mockingbird,bird,8,-12.25860595703125,354824192,gpt2-medium
A redbird,lays eggs.,redbird,bird,8,-11.552505493164062,354824192,gpt2-medium
A wren,lays eggs.,wren,bird,8,-10.923011779785156,354824192,gpt2-medium
A finch,lays eggs.,finch,bird,8,-11.583724975585938,354824192,gpt2-medium
A starling,lays eggs.,starling,bird,8,-11.753852844238281,354824192,gpt2-medium
A cardinal,lays eggs.,cardinal,bird,8,-20.838516235351562,354824192,gpt2-medium
An eagle,lays eggs.,eagle,bird,8,-12.386577606201172,354824192,gpt2-medium
A hummingbird,lays eggs.,hummingbird,bird,8,-10.583290100097656,354824192,gpt2-medium
A seagull,lays eggs.,seagull,bird,8,-12.167953491210938,354824192,gpt2-medium
A woodpecker,lays eggs.,woodpecker,bird,8,-10.800422668457031,354824192,gpt2-medium
A pigeon,lays eggs.,pigeon,bird,8,-12.1207275390625,354824192,gpt2-medium
A thrush,lays eggs.,thrush,bird,8,-12.2498779296875,354824192,gpt2-medium
A falcon,lays eggs.,falcon,bird,8,-11.458221435546875,354824192,gpt2-medium
A crow,lays eggs.,crow,bird,8,-11.56695556640625,354824192,gpt2-medium
A hawk,lays eggs.,hawk,bird,8,-10.928497314453125,354824192,gpt2-medium
A raven,lays eggs.,raven,bird,8,-13.115169525146484,354824192,gpt2-medium
A goldfinch,lays eggs.,goldfinch,bird,8,-12.517341613769531,354824192,gpt2-medium
A parrot,lays eggs.,parrot,bird,8,-13.677619934082031,354824192,gpt2-medium
A sandpiper,lays eggs.,sandpiper,bird,8,-11.517936706542969,354824192,gpt2-medium
A pheasant,lays eggs.,pheasant,bird,8,-11.835113525390625,354824192,gpt2-medium
A catbird,lays eggs.,catbird,bird,8,-12.295982360839844,354824192,gpt2-medium
A crane,lays eggs.,crane,bird,8,-19.02648162841797,354824192,gpt2-medium
An albatross,lays eggs.,albatross,bird,8,-11.87103271484375,354824192,gpt2-medium
A condor,lays eggs.,condor,bird,8,-10.838584899902344,354824192,gpt2-medium
A toucan,lays eggs.,toucan,bird,8,-13.410400390625,354824192,gpt2-medium
An owl,lays eggs.,owl,bird,8,-10.822402954101562,354824192,gpt2-medium
A pelican,lays eggs.,pelican,bird,8,-13.580612182617188,354824192,gpt2-medium
A goose,lays eggs.,goose,bird,8,-10.602584838867188,354824192,gpt2-medium
A vulture,lays eggs.,vulture,bird,8,-13.6304931640625,354824192,gpt2-medium
A stork,lays eggs.,stork,bird,8,-9.738288879394531,354824192,gpt2-medium
A buzzard,lays eggs.,buzzard,bird,8,-11.557052612304688,354824192,gpt2-medium
A swan,lays eggs.,swan,bird,8,-12.327232360839844,354824192,gpt2-medium
A flamingo,lays eggs.,flamingo,bird,8,-12.22265625,354824192,gpt2-medium
A duck,lays eggs.,duck,bird,8,-11.82061767578125,354824192,gpt2-medium
A peacock,lays eggs.,peacock,bird,8,-10.837593078613281,354824192,gpt2-medium
An egret,lays eggs.,egret,bird,8,-12.426406860351562,354824192,gpt2-medium
A chicken,lays eggs.,chicken,bird,8,-11.92755126953125,354824192,gpt2-medium
A turkey,lays eggs.,turkey,bird,8,-13.864593505859375,354824192,gpt2-medium
An ostrich,lays eggs.,ostrich,bird,8,-10.257980346679688,354824192,gpt2-medium
A titmouse,lays eggs.,titmouse,bird,8,-13.864105224609375,354824192,gpt2-medium
An emu,lays eggs.,emu,bird,8,-14.531272888183594,354824192,gpt2-medium
A penguin,lays eggs.,penguin,bird,8,-11.963691711425781,354824192,gpt2-medium
A bat,lays eggs.,bat,bird,8,-13.81021499633789,354824192,gpt2-medium
A robin,has just two legs.,robin,bird,9,-20.861984252929688,354824192,gpt2-medium
A sparrow,has just two legs.,sparrow,bird,9,-21.174354553222656,354824192,gpt2-medium
A bluejay,has just two legs.,bluejay,bird,9,-22.09539031982422,354824192,gpt2-medium
A bluebird,has just two legs.,bluebird,bird,9,-21.099159240722656,354824192,gpt2-medium
A canary,has just two legs.,canary,bird,9,-24.227840423583984,354824192,gpt2-medium
A blackbird,has just two legs.,blackbird,bird,9,-22.13335418701172,354824192,gpt2-medium
A dove,has just two legs.,dove,bird,9,-20.76630401611328,354824192,gpt2-medium
A lark,has just two legs.,lark,bird,9,-22.361114501953125,354824192,gpt2-medium
A swallow,has just two legs.,swallow,bird,9,-21.454116821289062,354824192,gpt2-medium
A parakeet,has just two legs.,parakeet,bird,9,-20.22742462158203,354824192,gpt2-medium
An oriole,has just two legs.,oriole,bird,9,-19.2894287109375,354824192,gpt2-medium
A mockingbird,has just two legs.,mockingbird,bird,9,-21.10533905029297,354824192,gpt2-medium
A redbird,has just two legs.,redbird,bird,9,-20.544235229492188,354824192,gpt2-medium
A wren,has just two legs.,wren,bird,9,-20.023941040039062,354824192,gpt2-medium
A finch,has just two legs.,finch,bird,9,-19.097885131835938,354824192,gpt2-medium
A starling,has just two legs.,starling,bird,9,-19.861526489257812,354824192,gpt2-medium
A cardinal,has just two legs.,cardinal,bird,9,-28.897369384765625,354824192,gpt2-medium
An eagle,has just two legs.,eagle,bird,9,-21.673648834228516,354824192,gpt2-medium
A hummingbird,has just two legs.,hummingbird,bird,9,-20.99761962890625,354824192,gpt2-medium
A seagull,has just two legs.,seagull,bird,9,-22.07921600341797,354824192,gpt2-medium
A woodpecker,has just two legs.,woodpecker,bird,9,-19.804611206054688,354824192,gpt2-medium
A pigeon,has just two legs.,pigeon,bird,9,-20.72491455078125,354824192,gpt2-medium
A thrush,has just two legs.,thrush,bird,9,-21.053016662597656,354824192,gpt2-medium
A falcon,has just two legs.,falcon,bird,9,-20.687698364257812,354824192,gpt2-medium
A crow,has just two legs.,crow,bird,9,-20.902938842773438,354824192,gpt2-medium
A hawk,has just two legs.,hawk,bird,9,-21.432266235351562,354824192,gpt2-medium
A raven,has just two legs.,raven,bird,9,-21.42568588256836,354824192,gpt2-medium
A goldfinch,has just two legs.,goldfinch,bird,9,-20.041465759277344,354824192,gpt2-medium
A parrot,has just two legs.,parrot,bird,9,-20.60608673095703,354824192,gpt2-medium
A sandpiper,has just two legs.,sandpiper,bird,9,-21.864700317382812,354824192,gpt2-medium
A pheasant,has just two legs.,pheasant,bird,9,-20.74364471435547,354824192,gpt2-medium
A catbird,has just two legs.,catbird,bird,9,-21.386127471923828,354824192,gpt2-medium
A crane,has just two legs.,crane,bird,9,-23.64667510986328,354824192,gpt2-medium
An albatross,has just two legs.,albatross,bird,9,-19.72052001953125,354824192,gpt2-medium
A condor,has just two legs.,condor,bird,9,-19.981292724609375,354824192,gpt2-medium
A toucan,has just two legs.,toucan,bird,9,-18.3504638671875,354824192,gpt2-medium
An owl,has just two legs.,owl,bird,9,-21.27527618408203,354824192,gpt2-medium
A pelican,has just two legs.,pelican,bird,9,-21.24048614501953,354824192,gpt2-medium
A goose,has just two legs.,goose,bird,9,-19.664840698242188,354824192,gpt2-medium
A vulture,has just two legs.,vulture,bird,9,-20.763938903808594,354824192,gpt2-medium
A stork,has just two legs.,stork,bird,9,-19.661346435546875,354824192,gpt2-medium
A buzzard,has just two legs.,buzzard,bird,9,-20.022743225097656,354824192,gpt2-medium
A swan,has just two legs.,swan,bird,9,-20.55718231201172,354824192,gpt2-medium
A flamingo,has just two legs.,flamingo,bird,9,-20.93731689453125,354824192,gpt2-medium
A duck,has just two legs.,duck,bird,9,-19.241561889648438,354824192,gpt2-medium
A peacock,has just two legs.,peacock,bird,9,-20.26567840576172,354824192,gpt2-medium
An egret,has just two legs.,egret,bird,9,-19.239402770996094,354824192,gpt2-medium
A chicken,has just two legs.,chicken,bird,9,-18.16576385498047,354824192,gpt2-medium
A turkey,has just two legs.,turkey,bird,9,-17.613906860351562,354824192,gpt2-medium
An ostrich,has just two legs.,ostrich,bird,9,-18.84044647216797,354824192,gpt2-medium
A titmouse,has just two legs.,titmouse,bird,9,-18.948501586914062,354824192,gpt2-medium
An emu,has just two legs.,emu,bird,9,-19.094223022460938,354824192,gpt2-medium
A penguin,has just two legs.,penguin,bird,9,-22.143905639648438,354824192,gpt2-medium
A bat,has just two legs.,bat,bird,9,-20.309402465820312,354824192,gpt2-medium
A robin,builds nests.,robin,bird,10,-17.022308349609375,354824192,gpt2-medium
A sparrow,builds nests.,sparrow,bird,10,-16.022308349609375,354824192,gpt2-medium
A bluejay,builds nests.,bluejay,bird,10,-23.451339721679688,354824192,gpt2-medium
A bluebird,builds nests.,bluebird,bird,10,-16.73650360107422,354824192,gpt2-medium
A canary,builds nests.,canary,bird,10,-22.239547729492188,354824192,gpt2-medium
A blackbird,builds nests.,blackbird,bird,10,-15.88271713256836,354824192,gpt2-medium
A dove,builds nests.,dove,bird,10,-16.989532470703125,354824192,gpt2-medium
A lark,builds nests.,lark,bird,10,-20.0390625,354824192,gpt2-medium
A swallow,builds nests.,swallow,bird,10,-21.888641357421875,354824192,gpt2-medium
A parakeet,builds nests.,parakeet,bird,10,-17.572349548339844,354824192,gpt2-medium
An oriole,builds nests.,oriole,bird,10,-18.480789184570312,354824192,gpt2-medium
A mockingbird,builds nests.,mockingbird,bird,10,-17.553604125976562,354824192,gpt2-medium
A redbird,builds nests.,redbird,bird,10,-18.37598419189453,354824192,gpt2-medium
A wren,builds nests.,wren,bird,10,-16.648948669433594,354824192,gpt2-medium
A finch,builds nests.,finch,bird,10,-17.981670379638672,354824192,gpt2-medium
A starling,builds nests.,starling,bird,10,-19.011112213134766,354824192,gpt2-medium
A cardinal,builds nests.,cardinal,bird,10,-24.745033264160156,354824192,gpt2-medium
An eagle,builds nests.,eagle,bird,10,-18.686874389648438,354824192,gpt2-medium
A hummingbird,builds nests.,hummingbird,bird,10,-15.429805755615234,354824192,gpt2-medium
A seagull,builds nests.,seagull,bird,10,-19.53046417236328,354824192,gpt2-medium
A woodpecker,builds nests.,woodpecker,bird,10,-16.173290252685547,354824192,gpt2-medium
A pigeon,builds nests.,pigeon,bird,10,-17.69605255126953,354824192,gpt2-medium
A thrush,builds nests.,thrush,bird,10,-18.68048095703125,354824192,gpt2-medium
A falcon,builds nests.,falcon,bird,10,-18.34789276123047,354824192,gpt2-medium
A crow,builds nests.,crow,bird,10,-16.924488067626953,354824192,gpt2-medium
A hawk,builds nests.,hawk,bird,10,-16.51842498779297,354824192,gpt2-medium
A raven,builds nests.,raven,bird,10,-17.949520111083984,354824192,gpt2-medium
A goldfinch,builds nests.,goldfinch,bird,10,-17.50775909423828,354824192,gpt2-medium
A parrot,builds nests.,parrot,bird,10,-19.321151733398438,354824192,gpt2-medium
A sandpiper,builds nests.,sandpiper,bird,10,-17.008060455322266,354824192,gpt2-medium
A pheasant,builds nests.,pheasant,bird,10,-18.13971710205078,354824192,gpt2-medium
A catbird,builds nests.,catbird,bird,10,-20.562015533447266,354824192,gpt2-medium
A crane,builds nests.,crane,bird,10,-22.32271957397461,354824192,gpt2-medium
An albatross,builds nests.,albatross,bird,10,-20.048782348632812,354824192,gpt2-medium
A condor,builds nests.,condor,bird,10,-17.928730010986328,354824192,gpt2-medium
A toucan,builds nests.,toucan,bird,10,-20.385910034179688,354824192,gpt2-medium
An owl,builds nests.,owl,bird,10,-16.7403564453125,354824192,gpt2-medium
A pelican,builds nests.,pelican,bird,10,-19.19989013671875,354824192,gpt2-medium
A goose,builds nests.,goose,bird,10,-18.057533264160156,354824192,gpt2-medium
A vulture,builds nests.,vulture,bird,10,-18.73114776611328,354824192,gpt2-medium
A stork,builds nests.,stork,bird,10,-16.288074493408203,354824192,gpt2-medium
A buzzard,builds nests.,buzzard,bird,10,-17.466529846191406,354824192,gpt2-medium
A swan,builds nests.,swan,bird,10,-20.289291381835938,354824192,gpt2-medium
A flamingo,builds nests.,flamingo,bird,10,-18.79058074951172,354824192,gpt2-medium
A duck,builds nests.,duck,bird,10,-18.467872619628906,354824192,gpt2-medium
A peacock,builds nests.,peacock,bird,10,-17.57815170288086,354824192,gpt2-medium
An egret,builds nests.,egret,bird,10,-18.522438049316406,354824192,gpt2-medium
A chicken,builds nests.,chicken,bird,10,-21.759674072265625,354824192,gpt2-medium
A turkey,builds nests.,turkey,bird,10,-20.135841369628906,354824192,gpt2-medium
An ostrich,builds nests.,ostrich,bird,10,-17.244224548339844,354824192,gpt2-medium
A titmouse,builds nests.,titmouse,bird,10,-19.160823822021484,354824192,gpt2-medium
An emu,builds nests.,emu,bird,10,-20.214561462402344,354824192,gpt2-medium
A penguin,builds nests.,penguin,bird,10,-18.998435974121094,354824192,gpt2-medium
A bat,builds nests.,bat,bird,10,-20.08536148071289,354824192,gpt2-medium
A robin,sings.,robin,bird,11,-9.881736755371094,354824192,gpt2-medium
A sparrow,sings.,sparrow,bird,11,-11.686843872070312,354824192,gpt2-medium
A bluejay,sings.,bluejay,bird,11,-13.321052551269531,354824192,gpt2-medium
A bluebird,sings.,bluebird,bird,11,-10.417404174804688,354824192,gpt2-medium
A canary,sings.,canary,bird,11,-11.377555847167969,354824192,gpt2-medium
A blackbird,sings.,blackbird,bird,11,-10.254791259765625,354824192,gpt2-medium
A dove,sings.,dove,bird,11,-11.708770751953125,354824192,gpt2-medium
A lark,sings.,lark,bird,11,-13.744819641113281,354824192,gpt2-medium
A swallow,sings.,swallow,bird,11,-12.220260620117188,354824192,gpt2-medium
A parakeet,sings.,parakeet,bird,11,-11.571914672851562,354824192,gpt2-medium
An oriole,sings.,oriole,bird,11,-13.360893249511719,354824192,gpt2-medium
A mockingbird,sings.,mockingbird,bird,11,-9.279655456542969,354824192,gpt2-medium
A redbird,sings.,redbird,bird,11,-11.034187316894531,354824192,gpt2-medium
A wren,sings.,wren,bird,11,-11.5029296875,354824192,gpt2-medium
A finch,sings.,finch,bird,11,-12.171592712402344,354824192,gpt2-medium
A starling,sings.,starling,bird,11,-10.812950134277344,354824192,gpt2-medium
A cardinal,sings.,cardinal,bird,11,-14.754554748535156,354824192,gpt2-medium
An eagle,sings.,eagle,bird,11,-13.234607696533203,354824192,gpt2-medium
A hummingbird,sings.,hummingbird,bird,11,-10.185546875,354824192,gpt2-medium
A seagull,sings.,seagull,bird,11,-10.922195434570312,354824192,gpt2-medium
A woodpecker,sings.,woodpecker,bird,11,-12.157203674316406,354824192,gpt2-medium
A pigeon,sings.,pigeon,bird,11,-12.22235107421875,354824192,gpt2-medium
A thrush,sings.,thrush,bird,11,-14.416000366210938,354824192,gpt2-medium
A falcon,sings.,falcon,bird,11,-12.962799072265625,354824192,gpt2-medium
A crow,sings.,crow,bird,11,-11.572830200195312,354824192,gpt2-medium
A hawk,sings.,hawk,bird,11,-12.254447937011719,354824192,gpt2-medium
A raven,sings.,raven,bird,11,-11.628227233886719,354824192,gpt2-medium
